id,date,futures_contract,month,unfixed_sale,unfixed_purchase,report_week
12134,2019-10-11,CTH21,March 2021,3947,574,41
12135,2019-10-11,CTK21,May 2021,1636,0,41
12136,2019-10-11,CTN21,July 2021,2809,0,41
12137,2019-10-18,CTZ19,December 2019,23965,29354,42
12138,2019-10-18,CTH20,March 2020,27823,10988,42
12139,2019-10-18,CTK20,May 2020,12679,1315,42
12140,2019-10-18,CTN20,July 2020,16754,2538,42
12141,2019-10-18,CTZ20,December 2020,12458,19987,42
12142,2019-10-18,CTH21,March 2021,4066,632,42
12143,2019-10-18,CTK21,May 2021,1635,0,42
12144,2019-10-18,CTN21,July 2021,2806,0,42
12145,2019-10-25,CTZ19,December 2019,23048,27933,43
12146,2019-10-25,CTH20,March 2020,28661,10803,43
12147,2019-10-25,CTK20,May 2020,13297,1311,43
12148,2019-10-25,CTN20,July 2020,17084,2588,43
12149,2019-10-25,CTZ20,December 2020,12971,21561,43
12150,2019-10-25,CTH21,March 2021,4063,632,43
12151,2019-10-25,CTK21,May 2021,1634,0,43
12152,2019-10-25,CTN21,July 2021,2802,0,43
12153,2019-09-06,CTV19,October 2019,0,0,36
12154,2019-09-06,CTZ19,December 2019,23879,39660,36
12155,2019-09-06,CTH20,March 2020,24934,5595,36
12156,2019-09-06,CTK20,May 2020,10962,731,36
12157,2019-09-06,CTN20,July 2020,13946,1064,36
12158,2019-09-06,CTZ20,December 2020,11077,18221,36
12159,2019-09-06,CTH21,March 2021,3948,574,36
12160,2019-09-06,CTK21,May 2021,1643,0,36
12161,2019-09-13,CTV19,October 2019,0,0,37
12162,2019-09-13,CTZ19,December 2019,23888,38610,37
12163,2019-09-13,CTH20,March 2020,25252,6335,37
12164,2019-09-13,CTK20,May 2020,11072,1789,37
12165,2019-09-13,CTN20,July 2020,14436,1296,37
12166,2019-09-13,CTZ20,December 2020,11264,18501,37
12167,2019-09-13,CTH21,March 2021,3946,574,37
12168,2019-09-13,CTK21,May 2021,1642,0,37
12169,2019-09-20,CTV19,October 2019,0,0,38
12170,2019-09-20,CTZ19,December 2019,23656,36639,38
12171,2019-09-20,CTH20,March 2020,25444,7203,38
12172,2019-09-20,CTK20,May 2020,11215,1370,38
12173,2019-09-20,CTN20,July 2020,15134,1951,38
12174,2019-09-20,CTZ20,December 2020,11141,18939,38
12175,2019-09-20,CTH21,March 2021,3954,574,38
12176,2019-09-20,CTK21,May 2021,1640,0,38
12177,2019-09-27,CTV19,October 2019,0,0,39
12178,2019-09-27,CTZ19,December 2019,23949,37616,39
12179,2019-09-27,CTH20,March 2020,26368,7951,39
12180,2019-09-27,CTK20,May 2020,11334,1375,39
12181,2019-09-27,CTN20,July 2020,15166,1995,39
12182,2019-09-27,CTZ20,December 2020,11164,19256,39
12183,2019-09-27,CTH21,March 2021,3951,574,39
12184,2019-09-27,CTK21,May 2021,1639,0,39
12185,2019-08-02,CTV19,October 2019,0,0,31
12186,2019-08-02,CTZ19,December 2019,26911,40437,31
12187,2019-08-02,CTH20,March 2020,25013,3582,31
12188,2019-08-02,CTK20,May 2020,9880,564,31
12189,2019-08-02,CTN20,July 2020,14259,1367,31
12190,2019-08-02,CTZ20,December 2020,8869,15164,31
12191,2019-08-02,CTH21,March 2021,3434,574,31
12192,2019-08-02,CTK21,May 2021,1370,0,31
12193,2019-08-09,CTV19,October 2019,0,0,32
12194,2019-08-09,CTZ19,December 2019,26036,39963,32
12195,2019-08-09,CTH20,March 2020,24424,3454,32
12196,2019-08-09,CTK20,May 2020,10460,564,32
12197,2019-08-09,CTN20,July 2020,13002,834,32
12198,2019-08-09,CTZ20,December 2020,10121,15716,32
12199,2019-08-09,CTH21,March 2021,3463,574,32
12200,2019-08-09,CTK21,May 2021,1369,0,32
12201,2019-08-16,CTV19,October 2019,0,0,33
12202,2019-08-16,CTZ19,December 2019,25599,41667,33
12203,2019-08-16,CTH20,March 2020,24617,3803,33
12204,2019-08-16,CTK20,May 2020,10843,572,33
12205,2019-08-16,CTN20,July 2020,13127,837,33
12206,2019-08-16,CTZ20,December 2020,10054,16590,33
12207,2019-08-16,CTH21,March 2021,3460,574,33
12208,2019-08-16,CTK21,May 2021,1367,0,33
12209,2019-08-23,CTV19,October 2019,0,0,34
12210,2019-08-23,CTZ19,December 2019,24780,41304,34
12211,2019-08-23,CTH20,March 2020,24585,4175,34
12212,2019-08-23,CTK20,May 2020,10857,572,34
12213,2019-08-23,CTN20,July 2020,13068,837,34
12214,2019-08-23,CTZ20,December 2020,10418,17118,34
12215,2019-08-23,CTH21,March 2021,3468,574,34
12216,2019-08-23,CTK21,May 2021,1366,0,34
12217,2019-08-30,CTV19,October 2019,0,0,35
12218,2019-08-30,CTZ19,December 2019,23898,40653,35
12219,2019-08-30,CTH20,March 2020,24558,4705,35
12220,2019-08-30,CTK20,May 2020,10847,572,35
12221,2019-08-30,CTN20,July 2020,13765,844,35
12222,2019-08-30,CTZ20,December 2020,11032,17137,35
12223,2019-08-30,CTH21,March 2021,3950,574,35
12224,2019-08-30,CTK21,May 2021,1644,0,35
12225,2019-07-05,CTN19,July 2019,84,15,27
12226,2019-07-05,CTV19,October 2019,0,0,27
12227,2019-07-05,CTZ19,December 2019,32320,38945,27
12228,2019-07-05,CTH20,March 2020,21204,3583,27
12229,2019-07-05,CTK20,May 2020,8304,431,27
12230,2019-07-05,CTN20,July 2020,13492,1947,27
12231,2019-07-05,CTZ20,December 2020,6760,13259,27
12232,2019-07-05,CTH21,March 2021,2177,574,27
12233,2019-07-12,CTN19,July 2019,84,15,28
12234,2019-07-12,CTV19,October 2019,0,0,28
12235,2019-07-12,CTZ19,December 2019,29398,38875,28
12236,2019-07-12,CTH20,March 2020,21365,3537,28
12237,2019-07-12,CTK20,May 2020,8488,387,28
12238,2019-07-12,CTN20,July 2020,13187,1828,28
12239,2019-07-12,CTZ20,December 2020,6880,13584,28
12240,2019-07-12,CTH21,March 2021,2175,574,28
12241,2019-07-19,CTN19,July 2019,135,0,29
12242,2019-07-19,CTV19,October 2019,0,0,29
12243,2019-07-19,CTZ19,December 2019,28942,40146,29
12244,2019-07-19,CTH20,March 2020,24010,3537,29
12245,2019-07-19,CTK20,May 2020,9557,564,29
12246,2019-07-19,CTN20,July 2020,13902,1806,29
12247,2019-07-19,CTZ20,December 2020,7858,13580,29
12248,2019-07-19,CTH21,March 2021,3346,574,29
12249,2019-07-26,CTV19,October 2019,0,0,30
12250,2019-07-26,CTZ19,December 2019,29274,40633,30
12251,2019-07-26,CTH20,March 2020,25631,3593,30
12252,2019-07-26,CTK20,May 2020,9789,564,30
12253,2019-07-26,CTN20,July 2020,14790,1740,30
12254,2019-07-26,CTZ20,December 2020,8313,14418,30
12255,2019-07-26,CTH21,March 2021,3370,574,30
12256,2019-07-26,CTK21,May 2021,1239,0,30
12257,2019-06-07,CTN19,July 2019,9084,5292,23
12258,2019-06-07,CTV19,October 2019,0,0,23
12259,2019-06-07,CTZ19,December 2019,29530,38819,23
12260,2019-06-07,CTH20,March 2020,20426,3447,23
12261,2019-06-07,CTK20,May 2020,7905,431,23
12262,2019-06-07,CTN20,July 2020,12898,2093,23
12263,2019-06-07,CTZ20,December 2020,6386,11834,23
12264,2019-06-07,CTH21,March 2021,2383,574,23
12265,2019-06-14,CTN19,July 2019,5933,4929,24
12266,2019-06-14,CTV19,October 2019,0,0,24
12267,2019-06-14,CTZ19,December 2019,29971,39182,24
12268,2019-06-14,CTH20,March 2020,20721,3225,24
12269,2019-06-14,CTK20,May 2020,8030,431,24
12270,2019-06-14,CTN20,July 2020,13123,1925,24
12271,2019-06-14,CTZ20,December 2020,6886,13007,24
12272,2019-06-14,CTH21,March 2021,2381,574,24
12273,2019-06-21,CTN19,July 2019,206,482,25
12274,2019-06-21,CTV19,October 2019,0,0,25
12275,2019-06-21,CTZ19,December 2019,32797,38653,25
12276,2019-06-21,CTH20,March 2020,21182,3344,25
12277,2019-06-21,CTK20,May 2020,8364,431,25
12278,2019-06-21,CTN20,July 2020,13449,1925,25
12279,2019-06-21,CTZ20,December 2020,6563,12815,25
12280,2019-06-21,CTH21,March 2021,2180,574,25
12281,2019-06-28,CTN19,July 2019,84,90,26
12282,2019-06-28,CTV19,October 2019,0,0,26
12283,2019-06-28,CTZ19,December 2019,32814,39149,26
12284,2019-06-28,CTH20,March 2020,21136,3500,26
12285,2019-06-28,CTK20,May 2020,8327,431,26
12286,2019-06-28,CTN20,July 2020,13440,1925,26
12287,2019-06-28,CTZ20,December 2020,6737,13237,26
12288,2019-06-28,CTH21,March 2021,2179,574,26
12289,2019-05-03,CTK19,May 2019,138,0,18
12290,2019-05-03,CTN19,July 2019,34868,8603,18
12291,2019-05-03,CTV19,October 2019,0,0,18
12292,2019-05-03,CTZ19,December 2019,34059,35015,18
12293,2019-05-03,CTH20,March 2020,15172,2174,18
12294,2019-05-03,CTK20,May 2020,6121,167,18
12295,2019-05-03,CTN20,July 2020,9937,2077,18
12296,2019-05-03,CTZ20,December 2020,4702,10416,18
12297,2019-05-10,CTK19,May 2019,63,0,19
12298,2019-05-10,CTN19,July 2019,20051,6852,19
12299,2019-05-10,CTV19,October 2019,0,0,19
12300,2019-05-10,CTZ19,December 2019,33442,37338,19
12301,2019-05-10,CTH20,March 2020,18973,3113,19
12302,2019-05-10,CTK20,May 2020,7237,167,19
12303,2019-05-10,CTN20,July 2020,10347,2144,19
12304,2019-05-10,CTZ20,December 2020,4988,10815,19
12305,2019-05-17,CTK19,May 2019,0,0,20
12306,2019-05-17,CTN19,July 2019,12509,6810,20
12307,2019-05-17,CTV19,October 2019,0,0,20
12308,2019-05-17,CTZ19,December 2019,30942,38569,20
12309,2019-05-17,CTH20,March 2020,19244,3182,20
12310,2019-05-17,CTK20,May 2020,7152,387,20
12311,2019-05-17,CTN20,July 2020,11539,2102,20
12312,2019-05-17,CTZ20,December 2020,5570,10922,20
12313,2019-05-24,CTN19,July 2019,11956,6569,21
12314,2019-05-24,CTV19,October 2019,0,0,21
12315,2019-05-24,CTZ19,December 2019,30647,39350,21
12316,2019-05-24,CTH20,March 2020,19783,3192,21
12317,2019-05-24,CTK20,May 2020,7701,387,21
12318,2019-05-24,CTN20,July 2020,12203,2102,21
12319,2019-05-24,CTZ20,December 2020,6262,10784,21
12320,2019-05-24,CTH21,March 2021,2163,309,21
12321,2019-05-31,CTN19,July 2019,11499,5535,22
12322,2019-05-31,CTV19,October 2019,0,0,22
12323,2019-05-31,CTZ19,December 2019,29764,38916,22
12324,2019-05-31,CTH20,March 2020,20413,3192,22
12325,2019-05-31,CTK20,May 2020,8012,387,22
12326,2019-05-31,CTN20,July 2020,12486,2102,22
12327,2019-05-31,CTZ20,December 2020,6280,10980,22
12328,2019-05-31,CTH21,March 2021,2185,309,22
12329,2019-04-05,CTK19,May 2019,19045,7514,14
12330,2019-04-05,CTN19,July 2019,34381,4964,14
12331,2019-04-05,CTV19,October 2019,0,0,14
12332,2019-04-05,CTZ19,December 2019,29147,29650,14
12333,2019-04-05,CTH20,March 2020,12212,1540,14
12334,2019-04-05,CTK20,May 2020,4738,162,14
12335,2019-04-05,CTN20,July 2020,4831,18,14
12336,2019-04-05,CTZ20,December 2020,5398,7508,14
12337,2019-04-12,CTK19,May 2019,13445,5423,15
12338,2019-04-12,CTN19,July 2019,33992,5548,15
12339,2019-04-12,CTV19,October 2019,0,0,15
12340,2019-04-12,CTZ19,December 2019,31314,30442,15
12341,2019-04-12,CTH20,March 2020,13341,1754,15
12342,2019-04-12,CTK20,May 2020,5543,162,15
12343,2019-04-12,CTN20,July 2020,5721,146,15
12344,2019-04-12,CTZ20,December 2020,5961,7694,15
12345,2019-04-18,CTK19,May 2019,4537,2471,16
12346,2019-04-18,CTN19,July 2019,37630,6048,16
12347,2019-04-18,CTV19,October 2019,0,0,16
12348,2019-04-18,CTZ19,December 2019,32841,32137,16
12349,2019-04-18,CTH20,March 2020,14117,1982,16
12350,2019-04-18,CTK20,May 2020,5826,162,16
12351,2019-04-18,CTN20,July 2020,8025,1098,16
12352,2019-04-18,CTZ20,December 2020,5384,8721,16
12353,2019-04-26,CTK19,May 2019,180,5,17
12354,2019-04-26,CTN19,July 2019,39485,8800,17
12355,2019-04-26,CTV19,October 2019,0,0,17
12356,2019-04-26,CTZ19,December 2019,34145,33304,17
12357,2019-04-26,CTH20,March 2020,14595,2109,17
12358,2019-04-26,CTK20,May 2020,6044,167,17
12359,2019-04-26,CTN20,July 2020,9351,1555,17
12360,2019-04-26,CTZ20,December 2020,5419,10234,17
12361,2019-03-01,CTH19,March 2019,0,11,9
12362,2019-03-01,CTK19,May 2019,21881,15078,9
12363,2019-03-01,CTN19,July 2019,28000,4197,9
12364,2019-03-01,CTV19,October 2019,0,0,9
12365,2019-03-01,CTZ19,December 2019,23412,23594,9
12366,2019-03-01,CTH20,March 2020,9521,1153,9
12367,2019-03-01,CTK20,May 2020,3596,187,9
12368,2019-03-01,CTN20,July 2020,3749,10,9
12369,2019-03-08,CTH19,March 2019,36,0,10
12370,2019-03-08,CTK19,May 2019,23096,13571,10
12371,2019-03-08,CTN19,July 2019,28340,4331,10
12372,2019-03-08,CTV19,October 2019,0,0,10
12373,2019-03-08,CTZ19,December 2019,23604,26776,10
12374,2019-03-08,CTH20,March 2020,9851,1186,10
12375,2019-03-08,CTK20,May 2020,3853,197,10
12376,2019-03-08,CTN20,July 2020,4391,0,10
12377,2019-03-15,CTH19,March 2019,0,0,11
12378,2019-03-15,CTK19,May 2019,22065,12045,11
12379,2019-03-15,CTN19,July 2019,29211,4523,11
12380,2019-03-15,CTV19,October 2019,0,0,11
12381,2019-03-15,CTZ19,December 2019,25131,26346,11
12382,2019-03-15,CTH20,March 2020,10483,1252,11
12383,2019-03-15,CTK20,May 2020,3913,197,11
12384,2019-03-15,CTN20,July 2020,4418,18,11
12385,2019-03-22,CTK19,May 2019,22227,9741,12
12386,2019-03-22,CTN19,July 2019,31864,4560,12
12387,2019-03-22,CTV19,October 2019,0,0,12
12388,2019-03-22,CTZ19,December 2019,25863,28501,12
12389,2019-03-22,CTH20,March 2020,11377,1472,12
12390,2019-03-22,CTK20,May 2020,4261,197,12
12391,2019-03-22,CTN20,July 2020,4660,18,12
12392,2019-03-22,CTZ20,December 2020,5309,6799,12
12393,2019-03-29,CTK19,May 2019,20182,9273,13
12394,2019-03-29,CTN19,July 2019,32873,4565,13
12395,2019-03-29,CTV19,October 2019,0,0,13
12396,2019-03-29,CTZ19,December 2019,27054,29424,13
12397,2019-03-29,CTH20,March 2020,11854,1462,13
12398,2019-03-29,CTK20,May 2020,4626,197,13
12399,2019-03-29,CTN20,July 2020,4809,18,13
12400,2019-03-29,CTZ20,December 2020,5398,6886,13
12401,2019-02-01,CTH19,March 2019,16628,14936,5
12402,2019-02-01,CTK19,May 2019,22122,2935,5
12403,2019-02-01,CTN19,July 2019,31269,2942,5
12404,2019-02-01,CTV19,October 2019,0,0,5
12405,2019-02-01,CTZ19,December 2019,19660,20928,5
12406,2019-02-01,CTH20,March 2020,8308,991,5
12407,2019-02-01,CTK20,May 2020,2940,50,5
12408,2019-02-01,CTN20,July 2020,3842,0,5
12409,2019-02-08,CTH19,March 2019,12783,14181,6
12410,2019-02-08,CTK19,May 2019,22259,3444,6
12411,2019-02-08,CTN19,July 2019,31334,2942,6
12412,2019-02-08,CTV19,October 2019,0,0,6
12413,2019-02-08,CTZ19,December 2019,20279,22062,6
12414,2019-02-08,CTH20,March 2020,9332,991,6
12415,2019-02-08,CTK20,May 2020,3000,63,6
12416,2019-02-08,CTN20,July 2020,3842,0,6
12417,2019-02-15,CTH19,March 2019,4193,10452,7
12418,2019-02-15,CTK19,May 2019,21045,5296,7
